movieId,title,genres,year,clean_title,popularity_score,avg_rating
336,"Walking Dead, The (1995)",Drama|War,1995,"Walking Dead, The",19,2.684210526
337,What's Eating Gilbert Grape (1993),Drama,1993,What's Eating Gilbert Grape,693,3.841269841
338,Virtuosity (1995),Sci-Fi|Thriller,1995,Virtuosity,221,2.882352941
339,While You Were Sleeping (1995),Comedy|Romance,1995,While You Were Sleeping,673,3.499257058
340,"War, The (1994)",Adventure|Drama,1994,"War, The",84,3.273809524
341,Double Happiness (1994),Drama,1994,Double Happiness,31,3.838709677
342,Muriel's Wedding (1994),Comedy|Romance,1994,Muriel's Wedding,518,3.677606178
343,"Baby-Sitters Club, The (1995)",Children's,1995,"Baby-Sitters Club, The",42,2.428571429
344,Ace Ventura: Pet Detective (1994),Comedy,1994,Ace Ventura: Pet Detective,766,3.148825065
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994,"Adventures of Priscilla, Queen of the Desert, The",469,3.805970149
346,Backbeat (1993),Drama|Musical,1993,Backbeat,120,3.525
347,Bitter Moon (1992),Drama,1992,Bitter Moon,46,3.173913043
348,Bullets Over Broadway (1994),Comedy,1994,Bullets Over Broadway,455,3.698901099
349,Clear and Present Danger (1994),Action|Adventure|Thriller,1994,Clear and Present Danger,1059,3.726156752
350,"Client, The (1994)",Drama|Mystery|Thriller,1994,"Client, The",515,3.39223301
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994,"Corrina, Corrina",257,3.342412451
352,Crooklyn (1994),Comedy,1994,Crooklyn,119,3.134453782
353,"Crow, The (1994)",Action|Romance|Thriller,1994,"Crow, The",734,3.445504087
354,Cobb (1994),Drama,1994,Cobb,67,3.179104478
355,"Flintstones, The (1994)",Children's|Comedy,1994,"Flintstones, The",267,2.352059925
356,Forrest Gump (1994),Comedy|Romance|War,1994,Forrest Gump,2194,4.087967183
357,Four Weddings and a Funeral (1994),Comedy|Romance,1994,Four Weddings and a Funeral,1233,3.743714517
358,Higher Learning (1995),Drama,1995,Higher Learning,141,3.170212766
359,I Like It Like That (1994),Comedy|Drama|Romance,1994,I Like It Like That,19,3.210526316
360,I Love Trouble (1994),Action|Comedy,1994,I Love Trouble,127,2.496062992
361,It Could Happen to You (1994),Drama|Romance,1994,It Could Happen to You,268,3.421641791
362,"Jungle Book, The (1994)",Adventure|Children's|Romance,1994,"Jungle Book, The",239,3.364016736
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary,1993,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder)",62,4.258064516
364,"Lion King, The (1994)",Animation|Children's|Musical,1994,"Lion King, The",1121,3.860838537
365,Little Buddha (1993),Drama,1993,Little Buddha,71,3.169014085
366,Wes Craven's New Nightmare (1994),Horror,1994,Wes Craven's New Nightmare,251,2.820717131
367,"Mask, The (1994)",Comedy|Crime|Fantasy,1994,"Mask, The",1179,3.279050042
368,Maverick (1994),Action|Comedy|Western,1994,Maverick,802,3.523690773
369,Mrs. Parker and the Vicious Circle (1994),Drama,1994,Mrs. Parker and the Vicious Circle,58,3.310344828
370,Naked Gun 33 1/3: The Final Insult (1994),Comedy,1994,Naked Gun 33 1/3: The Final Insult,412,2.898058252
371,"Paper, The (1994)",Comedy|Drama,1994,"Paper, The",212,3.179245283
372,Reality Bites (1994),Comedy|Drama,1994,Reality Bites,428,3.154205607
373,Red Rock West (1992),Thriller,1992,Red Rock West,258,3.856589147
374,Richie Rich (1994),Children's|Comedy,1994,Richie Rich,183,2.114754098
375,Safe Passage (1994),Drama,1994,Safe Passage,17,3.294117647
376,"River Wild, The (1994)",Action|Thriller,1994,"River Wild, The",350,3.245714286
377,Speed (1994),Action|Romance|Thriller,1994,Speed,1650,3.565454545
378,Speechless (1994),Comedy|Romance,1994,Speechless,140,2.892857143
379,Timecop (1994),Action|Sci-Fi,1994,Timecop,436,2.889908257
380,True Lies (1994),Action|Adventure|Comedy|Romance,1994,True Lies,1400,3.634285714
381,When a Man Loves a Woman (1994),Drama,1994,When a Man Loves a Woman,211,3.260663507
382,Wolf (1994),Drama|Horror,1994,Wolf,272,2.933823529
383,Wyatt Earp (1994),Western,1994,Wyatt Earp,270,3.266666667
384,Bad Company (1995),Action,1995,Bad Company,40,2.9
385,"Man of No Importance, A (1994)",Drama,1994,"Man of No Importance, A",10,3.4
386,S.F.W. (1994),Drama,1994,S.F.W.,30,2.6
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,1994,"Low Down Dirty Shame, A",102,2.745098039
388,Boys Life (1995),Drama,1995,Boys Life,97,3.639175258
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994,"Colonel Chabert, Le",20,3.7
390,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama,1965,Faster Pussycat! Kill! Kill!,59,3.542372881
391,Jason's Lyric (1994),Crime|Drama,1994,Jason's Lyric,40,3.275
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's,1993,"Secret Adventures of Tom Thumb, The",25,2.8
393,Street Fighter (1994),Action,1994,Street Fighter,105,1.857142857
394,Coldblooded (1995),Action,1995,Coldblooded,18,3.666666667
395,Desert Winds (1995),Drama,1995,Desert Winds,,
396,Fall Time (1995),Drama,1995,Fall Time,1,4
397,"Fear, The (1995)",Horror,1995,"Fear, The",12,2.416666667
398,Frank and Ollie (1995),Documentary,1995,Frank and Ollie,1,4
399,Girl in the Cadillac (1995),Drama,1995,Girl in the Cadillac,,
400,Homage (1995),Drama,1995,Homage,,
401,Mirage (1995),Action|Thriller,1995,Mirage,2,3
402,Open Season (1996),Comedy,1996,Open Season,1,3
403,Two Crimes (1995),Comedy|Crime|Drama,1995,Two Crimes,,
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,1994,Brother Minister: The Assassination of Malcolm X,4,3.75
405,Highlander III: The Sorcerer (1994),Action|Sci-Fi,1994,Highlander III: The Sorcerer,203,2.123152709
406,Federal Hill (1994),Drama,1994,Federal Hill,8,3.625
407,In the Mouth of Madness (1995),Horror|Thriller,1995,In the Mouth of Madness,193,2.911917098
408,8 Seconds (1994),Drama,1994,8 Seconds,72,3.319444444
409,Above the Rim (1994),Drama,1994,Above the Rim,49,3.020408163
410,Addams Family Values (1993),Comedy,1993,Addams Family Values,463,2.90712743
411,You So Crazy (1994),Comedy,1994,You So Crazy,13,2.615384615
412,"Age of Innocence, The (1993)",Drama,1993,"Age of Innocence, The",295,3.559322034
413,Airheads (1994),Comedy,1994,Airheads,245,2.530612245
414,"Air Up There, The (1994)",Comedy,1994,"Air Up There, The",90,2.655555556
415,Another Stakeout (1993),Comedy|Thriller,1993,Another Stakeout,179,2.480446927
416,Bad Girls (1994),Western,1994,Bad Girls,89,2.426966292
417,Barcelona (1994),Comedy|Romance,1994,Barcelona,208,3.485576923
418,Being Human (1993),Drama,1993,Being Human,29,2.517241379
419,"Beverly Hillbillies, The (1993)",Comedy,1993,"Beverly Hillbillies, The",156,2.192307692
420,Beverly Hills Cop III (1994),Action|Comedy,1994,Beverly Hills Cop III,352,2.505681818
421,Black Beauty (1994),Adventure|Children's,1994,Black Beauty,94,3.361702128
422,Blink (1994),Thriller,1994,Blink,57,3.122807018
423,Blown Away (1994),Action|Thriller,1994,Blown Away,221,3.108597285
424,Blue Chips (1994),Drama,1994,Blue Chips,75,2.6
425,Blue Sky (1994),Drama|Romance,1994,Blue Sky,105,3.60952381
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,Body Snatchers,269,3.081784387
427,Boxing Helena (1993),Mystery|Romance|Thriller,1993,Boxing Helena,166,2.36746988
428,"Bronx Tale, A (1993)",Drama,1993,"Bronx Tale, A",263,3.931558935
429,Cabin Boy (1994),Comedy,1994,Cabin Boy,187,2.379679144
430,Calendar Girl (1993),Drama,1993,Calendar Girl,24,2.416666667
431,Carlito's Way (1993),Crime|Drama,1993,Carlito's Way,369,3.691056911
432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,1994,City Slickers II: The Legend of Curly's Gold,392,2.579081633
433,Clean Slate (1994),Comedy,1994,Clean Slate,48,2.791666667
434,Cliffhanger (1993),Action|Adventure|Crime,1993,Cliffhanger,686,3.084548105
435,Coneheads (1993),Comedy|Sci-Fi,1993,Coneheads,533,2.606003752
436,Color of Night (1994),Drama|Thriller,1994,Color of Night,141,2.65248227
437,Cops and Robbersons (1994),Comedy,1994,Cops and Robbersons,64,2.046875
438,"Cowboy Way, The (1994)",Action|Comedy,1994,"Cowboy Way, The",152,2.625
439,Dangerous Game (1993),Drama,1993,Dangerous Game,2,4.5
440,Dave (1993),Comedy|Romance,1993,Dave,948,3.811181435
441,Dazed and Confused (1993),Comedy,1993,Dazed and Confused,643,3.693623639
442,Demolition Man (1993),Action|Sci-Fi,1993,Demolition Man,640,2.9921875
443,"Endless Summer 2, The (1994)",Documentary,1994,"Endless Summer 2, The",31,3.387096774
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993,Even Cowgirls Get the Blues,81,2.296296296
445,Fatal Instinct (1993),Comedy,1993,Fatal Instinct,100,2.61
446,Farewell My Concubine (1993),Drama|Romance,1993,Farewell My Concubine,254,4.082677165
447,"Favor, The (1994)",Comedy|Romance,1994,"Favor, The",31,2.483870968
448,Fearless (1993),Drama,1993,Fearless,228,3.600877193
449,Fear of a Black Hat (1993),Comedy,1993,Fear of a Black Hat,71,3.661971831
450,With Honors (1994),Comedy|Drama,1994,With Honors,228,3.280701754
451,Flesh and Bone (1993),Drama|Mystery|Romance,1993,Flesh and Bone,106,3.150943396
452,Widows' Peak (1994),Drama,1994,Widows' Peak,38,3.289473684
453,For Love or Money (1993),Comedy,1993,For Love or Money,67,3.223880597
454,"Firm, The (1993)",Drama|Thriller,1993,"Firm, The",824,3.547330097
455,Free Willy (1993),Adventure|Children's|Drama,1993,Free Willy,285,2.589473684
456,Fresh (1994),Drama,1994,Fresh,93,4
457,"Fugitive, The (1993)",Action|Thriller,1993,"Fugitive, The",1995,4.103258145
458,Geronimo: An American Legend (1993),Drama|Western,1993,Geronimo: An American Legend,87,3.275862069
459,"Getaway, The (1994)",Action,1994,"Getaway, The",143,2.832167832
460,Getting Even with Dad (1994),Comedy,1994,Getting Even with Dad,38,2.263157895
461,Go Fish (1994),Drama|Romance,1994,Go Fish,86,3.279069767
462,"Good Man in Africa, A (1994)",Action|Adventure,1994,"Good Man in Africa, A",28,2.642857143
463,Guilty as Sin (1993),Crime|Drama|Thriller,1993,Guilty as Sin,47,2.744680851
464,Hard Target (1993),Action|Adventure|Crime|Thriller,1993,Hard Target,216,2.782407407
465,Heaven & Earth (1993),Action|Drama|War,1993,Heaven & Earth,105,3.314285714
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993,Hot Shots! Part Deux,573,2.795811518
467,Live Nude Girls (1995),Comedy,1995,Live Nude Girls,54,3.203703704
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,1995,"Englishman Who Went Up a Hill, But Came Down a Mountain, The",350,3.271428571
469,"House of the Spirits, The (1993)",Drama|Romance,1993,"House of the Spirits, The",69,2.956521739
470,House Party 3 (1994),Comedy,1994,House Party 3,38,1.736842105
471,"Hudsucker Proxy, The (1994)",Comedy|Romance,1994,"Hudsucker Proxy, The",599,3.631051753
472,I'll Do Anything (1994),Comedy|Drama,1994,I'll Do Anything,44,2.704545455
473,In the Army Now (1994),Comedy|War,1994,In the Army Now,151,2.225165563
474,In the Line of Fire (1993),Action|Thriller,1993,In the Line of Fire,972,3.825102881
475,In the Name of the Father (1993),Drama,1993,In the Name of the Father,312,3.900641026
476,"Inkwell, The (1994)",Comedy|Drama,1994,"Inkwell, The",35,2.685714286
477,What's Love Got to Do with It? (1993),Drama,1993,What's Love Got to Do with It?,195,3.466666667
478,Jimmy Hollywood (1994),Comedy,1994,Jimmy Hollywood,24,2.458333333
479,Judgment Night (1993),Action,1993,Judgment Night,133,2.796992481
480,Jurassic Park (1993),Action|Adventure|Sci-Fi,1993,Jurassic Park,2672,3.763847305
481,Kalifornia (1993),Drama|Thriller,1993,Kalifornia,294,3.380952381
482,Killing Zoe (1994),Thriller,1994,Killing Zoe,176,3.528409091
483,King of the Hill (1993),Drama,1993,King of the Hill,74,3.743243243
484,Lassie (1994),Adventure|Children's,1994,Lassie,29,2.655172414
485,Last Action Hero (1993),Action|Comedy,1993,Last Action Hero,500,2.508
486,Life with Mikey (1993),Comedy,1993,Life with Mikey,64,2.8125
487,Lightning Jack (1994),Comedy|Western,1994,Lightning Jack,62,2.612903226
488,M. Butterfly (1993),Drama,1993,M. Butterfly,39,3.384615385
489,Made in America (1993),Comedy,1993,Made in America,97,2.474226804
490,Malice (1993),Thriller,1993,Malice,185,3.324324324
491,"Man Without a Face, The (1993)",Drama,1993,"Man Without a Face, The",212,3.316037736
492,Manhattan Murder Mystery (1993),Comedy|Mystery,1993,Manhattan Murder Mystery,335,3.719402985
493,Menace II Society (1993),Action|Crime|Drama,1993,Menace II Society,298,3.60738255
494,Executive Decision (1996),Action|Thriller,1996,Executive Decision,416,3.346153846
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1976,In the Realm of the Senses (Ai no corrida),42,3.380952381
496,What Happened Was... (1994),Comedy|Drama|Romance,1994,What Happened Was...,37,3.216216216
497,Much Ado About Nothing (1993),Comedy|Romance,1993,Much Ado About Nothing,667,4
498,Mr. Jones (1993),Drama|Romance,1993,Mr. Jones,47,2.744680851
499,Mr. Wonderful (1993),Comedy|Romance,1993,Mr. Wonderful,49,2.755102041
500,Mrs. Doubtfire (1993),Comedy,1993,Mrs. Doubtfire,838,3.420047733
501,Naked (1993),Drama,1993,Naked,94,3.606382979
502,"Next Karate Kid, The (1994)",Action|Children's,1994,"Next Karate Kid, The",155,1.935483871
503,"New Age, The (1994)",Drama,1994,"New Age, The",13,3.692307692
504,No Escape (1994),Action|Sci-Fi,1994,No Escape,178,2.95505618
505,North (1994),Comedy,1994,North,69,2.492753623
506,Orlando (1993),Drama,1993,Orlando,114,3.49122807
507,"Perfect World, A (1993)",Action|Drama,1993,"Perfect World, A",308,3.522727273
508,Philadelphia (1993),Drama,1993,Philadelphia,561,3.89483066
509,"Piano, The (1993)",Drama|Romance,1993,"Piano, The",608,3.674342105
510,Poetic Justice (1993),Drama,1993,Poetic Justice,42,2.404761905
511,"Program, The (1993)",Action|Drama,1993,"Program, The",152,3.105263158
512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,1994,Robert A. Heinlein's The Puppet Masters,179,2.87150838
513,Radioland Murders (1994),Comedy|Mystery|Romance,1994,Radioland Murders,67,3.119402985
514,"Ref, The (1994)",Comedy,1994,"Ref, The",346,3.531791908
515,"Remains of the Day, The (1993)",Drama,1993,"Remains of the Day, The",450,3.917777778
516,Renaissance Man (1994),Comedy|Drama|War,1994,Renaissance Man,248,2.870967742
517,Rising Sun (1993),Action|Drama|Mystery,1993,Rising Sun,382,3.17539267
518,"Road to Wellville, The (1994)",Comedy,1994,"Road to Wellville, The",149,2.456375839
519,Robocop 3 (1993),Sci-Fi|Thriller,1993,Robocop 3,202,1.940594059
520,Robin Hood: Men in Tights (1993),Comedy,1993,Robin Hood: Men in Tights,374,2.930481283
521,Romeo Is Bleeding (1993),Crime|Thriller,1993,Romeo Is Bleeding,117,3.367521368
522,Romper Stomper (1992),Action|Drama,1992,Romper Stomper,83,3.56626506
523,Ruby in Paradise (1993),Drama,1993,Ruby in Paradise,117,3.658119658
524,Rudy (1993),Drama,1993,Rudy,476,3.615546218
525,"Saint of Fort Washington, The (1993)",Drama,1993,"Saint of Fort Washington, The",21,3.19047619
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,1992,"Savage Nights (Nuits fauves, Les)",8,2.5
527,Schindler's List (1993),Drama|War,1993,Schindler's List,2304,4.510416667
528,"Scout, The (1994)",Drama,1994,"Scout, The",68,2.514705882
529,Searching for Bobby Fischer (1993),Drama,1993,Searching for Bobby Fischer,720,3.977777778
530,Second Best (1994),Drama,1994,Second Best,2,3.5
531,"Secret Garden, The (1993)",Children's|Drama,1993,"Secret Garden, The",338,3.769230769
532,Serial Mom (1994),Comedy|Crime|Horror,1994,Serial Mom,389,3.048843188
533,"Shadow, The (1994)",Action,1994,"Shadow, The",203,2.733990148
534,Shadowlands (1993),Drama|Romance,1993,Shadowlands,286,3.835664336
535,Short Cuts (1993),Drama,1993,Short Cuts,301,3.817275748
536,"Simple Twist of Fate, A (1994)",Drama,1994,"Simple Twist of Fate, A",55,3.163636364
537,Sirens (1994),Comedy|Drama,1994,Sirens,207,3.077294686
538,Six Degrees of Separation (1993),Drama,1993,Six Degrees of Separation,315,3.822222222
539,Sleepless in Seattle (1993),Comedy|Romance,1993,Sleepless in Seattle,986,3.760649087
540,Sliver (1993),Thriller,1993,Sliver,169,2.218934911
541,Blade Runner (1982),Film-Noir|Sci-Fi,1982,Blade Runner,1800,4.273333333
542,Son in Law (1993),Comedy,1993,Son in Law,206,2.674757282
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,1993,So I Married an Axe Murderer,682,3.384164223
544,Striking Distance (1993),Action,1993,Striking Distance,129,2.643410853
545,Harlem (1993),Drama,1993,Harlem,1,2
546,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,1993,Super Mario Bros.,350,1.874285714
547,Surviving the Game (1994),Action|Adventure|Thriller,1994,Surviving the Game,124,2.879032258
548,Terminal Velocity (1994),Action,1994,Terminal Velocity,137,2.547445255
549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,1993,Thirty-Two Short Films About Glenn Gould,157,3.821656051
550,Threesome (1994),Comedy|Romance,1994,Threesome,178,3.016853933
551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,1993,"Nightmare Before Christmas, The",996,3.717871486
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy,1993,"Three Musketeers, The",529,3.240075614
553,Tombstone (1993),Western,1993,Tombstone,553,3.873417722
554,Trial by Jury (1994),Thriller,1994,Trial by Jury,26,2.615384615
555,True Romance (1993),Action|Crime|Romance,1993,True Romance,658,3.928571429
556,"War Room, The (1993)",Documentary,1993,"War Room, The",132,4.227272727
557,Mamma Roma (1962),Drama,1962,Mamma Roma,2,4.5
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,1994,"Pagemaster, The",135,2.703703704
559,"Paris, France (1993)",Comedy,1993,"Paris, France",5,3
560,"Beans of Egypt, Maine, The (1994)",Drama,1994,"Beans of Egypt, Maine, The",8,3.625
561,Killer (Bulletproof Heart) (1994),Thriller,1994,Killer (Bulletproof Heart),13,3.615384615
562,Welcome to the Dollhouse (1995),Comedy|Drama,1995,Welcome to the Dollhouse,478,3.79916318
563,Germinal (1993),Drama,1993,Germinal,17,3.235294118
564,Chasers (1994),Comedy,1994,Chasers,45,2.266666667
565,Cronos (1992),Horror,1992,Cronos,61,3.131147541
566,Naked in New York (1994),Comedy|Romance,1994,Naked in New York,13,2.923076923
567,Kika (1993),Drama,1993,Kika,14,3.571428571
568,Bhaji on the Beach (1993),Comedy|Drama,1993,Bhaji on the Beach,35,3.857142857
569,Little Big League (1994),Children's|Comedy,1994,Little Big League,100,2.93
570,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama,1993,"Slingshot, The (Kådisbellan )",23,3.217391304
571,"Wedding Gift, The (1994)",Drama,1994,"Wedding Gift, The",34,3.588235294
572,Foreign Student (1994),Drama,1994,Foreign Student,2,3
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,1993,"Ciao, Professore! (Io speriamo che me la cavo )",21,3.523809524
574,Spanking the Monkey (1994),Comedy|Drama,1994,Spanking the Monkey,175,3.445714286
575,"Little Rascals, The (1994)",Children's|Comedy,1994,"Little Rascals, The",107,2.822429907
576,Fausto (1993),Comedy,1993,Fausto,1,3
577,Andre (1994),Adventure|Children's,1994,Andre,55,2.963636364
578,"Hour of the Pig, The (1993)",Drama|Mystery,1993,"Hour of the Pig, The",2,4.5
579,"Scorta, La (1993)",Thriller,1993,"Scorta, La",1,2
580,Princess Caraboo (1994),Drama,1994,Princess Caraboo,62,3.241935484
